"id","listingType","featureGroups","numberOfRooms","price","debtFreePrice","livingArea","totalArea","pricePMsq","city","region","district","postalCode","floor","buildingAge","centrum","hasSauna","hasBalcony","hasParking","hasWalkInCloset","hasStorage","link"
"523995","Rivitalo","apartment",2,109479.14,125000,62,62,2016.12903225806,"Joensuu","Joensuu","Noljakka","80140",1,40,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523995'>https://op-koti.fi/kohde/523995</a>"
"523762","Rivitalo","apartment",2,73000,73000,63.5,63.5,1149.6062992126,"Somero","Somero","Joensuu","31400",0,40,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523762'>https://op-koti.fi/kohde/523762</a>"
"517548","Kerrostalo","apartment",4,47000,47000,87,87,540.229885057471,"Jyväskylä","Jyväskylä","Pupuhuhta","40320",3,43,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/517548'>https://op-koti.fi/kohde/517548</a>"
"517714","Rivitalo","apartment",2,87644.07,89000,62,62,1435.48387096774,"Valkeakoski","Valkeakoski","Eerola","37630",1,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/517714'>https://op-koti.fi/kohde/517714</a>"
"524673","Kerrostalo","apartment",3,179000,179000,84,84,2130.95238095238,"Jyväskylä","Jyväskylä","Keskusta","40100",4,68,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524673'>https://op-koti.fi/kohde/524673</a>"
"524500","Kerrostalo","apartment",1,158000,158000,33.5,33.5,4716.41791044776,"Tampere","Keskusta","Tammela","33100",1,61,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524500'>https://op-koti.fi/kohde/524500</a>"
"523442","Kerrostalo","apartment",2,57201.92,99000,65,65,1523.07692307692,"Nokia","Nokia","Lähdekorpi","37130",3,51,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523442'>https://op-koti.fi/kohde/523442</a>"
"524306","Kerrostalo","apartment",2,66426.32,142000,33,33,4303.0303030303,"Tampere","Etelä","Vuores","33870",1,5,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524306'>https://op-koti.fi/kohde/524306</a>"
"524319","Omakotitalo","apartment",4,77000,77000,105,138,557.971014492754,"Kouvola","Kouvola","Myllykoski","46800",0,63,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524319'>https://op-koti.fi/kohde/524319</a>"
"523680","Kerrostalo","apartment",2,29528.98,35000,59.5,59.5,588.235294117647,"Kemi","Kemi","Takajärvi","94700",2,56,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523680'>https://op-koti.fi/kohde/523680</a>"
"524463","Kerrostalo","apartment",2,184000,184000,54.5,54.5,3376.14678899083,"Espoo","Espoon keskus","Espoon keskus","02770",3,32,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524463'>https://op-koti.fi/kohde/524463</a>"
"524069","Erillistalo","apartment",4,849000,849000,178.5,254.5,3335.95284872299,"Naantali","Naantali","Kultaranta","21100",1,11,1,1,0,1,1,1,"<a href='https://op-koti.fi/kohde/524069'>https://op-koti.fi/kohde/524069</a>"
"523979","Rivitalo","apartment",6,790000,790000,172,172,4593.02325581395,"Espoo","Matinkylä-Olari","Iirislahti","02230",1,23,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523979'>https://op-koti.fi/kohde/523979</a>"
"598960","Kerrostalo","apartment",2,45000,45000,60,60,750,"Somero","Somero","Joensuu","31400",0,82,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/598960'>https://op-koti.fi/kohde/598960</a>"
"524246","Kerrostalo","apartment",1,68000,68000,30,30,2266.66666666667,"Mikkeli","Mikkeli","Saksala","50170",2,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524246'>https://op-koti.fi/kohde/524246</a>"
"524043","Kerrostalo","apartment",2,260000,260000,62,62,4193.54838709677,"Tampere","Keskusta","Keskusta","33200",5,16,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524043'>https://op-koti.fi/kohde/524043</a>"
"524450","Kerrostalo","apartment",2,79500,79500,49.5,49.5,1606.06060606061,"Oulu","Oulu","Mäntylä","90150",2,33,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524450'>https://op-koti.fi/kohde/524450</a>"
"523659","Kerrostalo","apartment",4,87005.51,110000,87,87,1264.36781609195,"Oulu","Oulu","Hiukkavaara","90670",1,57,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523659'>https://op-koti.fi/kohde/523659</a>"
"524389","Omakotitalo","apartment",5,225000,225000,166,166,1355.42168674699,"Sotkamo","Sotkamo","Makkosenmäki","88600",0,13,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524389'>https://op-koti.fi/kohde/524389</a>"
"524079","Kerrostalo","apartment",3,135950.53,167000,75.5,75.5,2211.92052980132,"Tampere","Etelä","Koivistonkylä","33820",2,52,0,0,1,0,1,0,"<a href='https://op-koti.fi/kohde/524079'>https://op-koti.fi/kohde/524079</a>"
"524309","Kerrostalo","apartment",2,73500,73500,48.5,48.5,1515.46391752577,"Iisalmi","Iisalmi","Rohmula","74100",2,33,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524309'>https://op-koti.fi/kohde/524309</a>"
"523929","Kerrostalo","apartment",2,71265.16,74000,37.5,37.5,1973.33333333333,"Lahti","Lahti","Sopenkorpi","15800",1,60,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523929'>https://op-koti.fi/kohde/523929</a>"
"524488","Rivitalo","apartment",2,46162.36,49000,45,45,1088.88888888889,"Mynämäki","Mynämäki","Nihattula","23100",0,51,1,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/524488'>https://op-koti.fi/kohde/524488</a>"
"524436","Puutalo","apartment",3,61166.7,69000,63.5,63.5,1086.61417322835,"Mynämäki","Mynämäki","Kuivela","23100",2,32,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524436'>https://op-koti.fi/kohde/524436</a>"
"524175","Kerrostalo","apartment",3,39000,39000,73,73,534.246575342466,"Mikkeli","Mikkeli","Siekkilä","50120",7,49,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524175'>https://op-koti.fi/kohde/524175</a>"
"524562","Omakotitalo","apartment",5,205000,205000,117,146,1404.1095890411,"Eurajoki","Eurajoki","Keskusta","27100",0,4,1,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/524562'>https://op-koti.fi/kohde/524562</a>"
"524259","Rivitalo","apartment",4,166955.7,175000,101,101,1732.67326732673,"Tornio","Tornio","Keskusta","95400",1,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524259'>https://op-koti.fi/kohde/524259</a>"
"523822","Omakotitalo","apartment",5,294000,294000,100,157,1872.61146496815,"Sipoo","Sipoo","Nikkilä","04130",0,102,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523822'>https://op-koti.fi/kohde/523822</a>"
"524675","Rivitalo","apartment",2,125182.95,135000,49,49,2755.10204081633,"Rauma","Rauma","Keskusta","26100",1,62,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524675'>https://op-koti.fi/kohde/524675</a>"
"523562","Rivitalo","apartment",2,98500,98500,57.5,57.5,1713.04347826087,"Akaa","Akaa","Toijala / Kuusikangas","37800",1,31,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523562'>https://op-koti.fi/kohde/523562</a>"
"524482","Kerrostalo","apartment",2,90612.63,93000,51,51,1823.52941176471,"Hämeenlinna","Hämeenlinna","Pullerinmäki","13130",4,56,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524482'>https://op-koti.fi/kohde/524482</a>"
"523734","Kerrostalo","apartment",1,122000,122000,26,26,4692.30769230769,"Tampere","Keskusta","Juhannuskylä","33100",1,124,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523734'>https://op-koti.fi/kohde/523734</a>"
"524147","Kerrostalo","apartment",2,82769.8,94000,55,55,1709.09090909091,"Naantali","Naantali","Ruona","21100",2,54,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524147'>https://op-koti.fi/kohde/524147</a>"
"523874","Rivitalo","apartment",4,56615,65000,125,125,520,"Jämsä","Jämsä","Halli","35600",0,48,0,1,0,1,1,0,"<a href='https://op-koti.fi/kohde/523874'>https://op-koti.fi/kohde/523874</a>"
"518385","Omakotitalo","apartment",2,115000,115000,158,175,657.142857142857,"Naantali","Naantali","Rymättylä","21140",0,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/518385'>https://op-koti.fi/kohde/518385</a>"
"511586","Rivitalo","apartment",5,168750.56,175000,104.5,104.5,1674.64114832536,"Kuopio","Kuopio","Päiväranta","70420",1,42,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/511586'>https://op-koti.fi/kohde/511586</a>"
"524596","Rivitalo","apartment",3,80394.62,82000,89,89,921.348314606742,"Kuopio","Kuopio","Vehmersalmi","71310",1,54,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524596'>https://op-koti.fi/kohde/524596</a>"
"524565","Omakotitalo","apartment",5,248000,248000,120,135,1837.03703703704,"Sotkamo","Sotkamo","Vuokatti","88610",0,24,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524565'>https://op-koti.fi/kohde/524565</a>"
"524653","Kerrostalo","apartment",1,41508.64,45000,43,43,1046.51162790698,"Sastamala","Sastamala","Uotsola","38460",1,44,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524653'>https://op-koti.fi/kohde/524653</a>"
"524290","Kerrostalo","apartment",3,152038.08,169000,71.5,71.5,2363.63636363636,"Kuopio","Kuopio","Keskusta","70100",2,61,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524290'>https://op-koti.fi/kohde/524290</a>"
"523580","Kerrostalo","apartment",2,48405.68,49000,52.5,52.5,933.333333333333,"Kuopio","Kuopio","Inkilänmäki","70340",2,47,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523580'>https://op-koti.fi/kohde/523580</a>"
"523724","Omakotitalo","apartment",5,213000,213000,168,198,1075.75757575758,"Hanko","Hanko","Hanko pohjoinen","10960",0,58,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/523724'>https://op-koti.fi/kohde/523724</a>"
"524563","Kerrostalo","apartment",2,32651.05,39000,58,58,672.413793103448,"Keuruu","Keuruu","Pappilanniemi","42700",2,59,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524563'>https://op-koti.fi/kohde/524563</a>"
"524473","Kerrostalo","apartment",3,60959.82,70000,75,75,933.333333333333,"Kemi","Kemi","Sauvosaari","94100",5,61,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524473'>https://op-koti.fi/kohde/524473</a>"
"524422","Rivitalo","apartment",3,258628.48,265000,72.5,72.5,3655.1724137931,"Vantaa","Itä-Vantaa","Maarinkunnas","01370",1,29,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524422'>https://op-koti.fi/kohde/524422</a>"
"524489","Rivitalo","apartment",3,160000,160000,85,85,1882.35294117647,"Riihimäki","Riihimäki","Juppala","11120",1,45,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524489'>https://op-koti.fi/kohde/524489</a>"
"524113","Kerrostalo","apartment",3,105332.47,113500,64.5,64.5,1759.68992248062,"Kajaani","Kajaani","Keskusta","87100",3,38,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524113'>https://op-koti.fi/kohde/524113</a>"
"521451","Paritalo","apartment",4,319000,319000,119,119,2680.67226890756,"Seinäjoki","Seinäjoki","Karhuvuori","60510",1,2,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/521451'>https://op-koti.fi/kohde/521451</a>"
"524249","Omakotitalo","apartment",8,88000,88000,230,230,382.608695652174,"Kouvola","Kouvola","Toikkala (Valkeala)","45370",0,64,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/524249'>https://op-koti.fi/kohde/524249</a>"
"524545","Rivitalo","apartment",3,187000,187000,79,79,2367.08860759494,"Hyvinkää","Hyvinkää","Kirjavatolppa","05830",1,37,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524545'>https://op-koti.fi/kohde/524545</a>"
"524646","Kerrostalo","apartment",2,53841.25,59000,56.5,56.5,1044.24778761062,"Pori","Pori","Aittaluoto","28100",2,57,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524646'>https://op-koti.fi/kohde/524646</a>"
"524138","Kerrostalo","apartment",2,93788.05,128000,59.5,59.5,2151.26050420168,"Kuopio","Kuopio","Puijonlaakso","70200",3,53,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524138'>https://op-koti.fi/kohde/524138</a>"
"524083","Kerrostalo","apartment",2,279000,279000,45.5,45.5,6131.86813186813,"Helsinki","Etelä-Helsinki","Vallila","00550",3,96,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524083'>https://op-koti.fi/kohde/524083</a>"
"524524","Kerrostalo","apartment",1,31113.97,39900,30,30,1330,"Jyväskylä","Jyväskylä","Haapaniemi","40820",1,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524524'>https://op-koti.fi/kohde/524524</a>"
"524493","Kerrostalo","apartment",1,52972,165000,31.5,31.5,5238.09523809524,"Turku","Turku","Linnanfältti","20100",1,4,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524493'>https://op-koti.fi/kohde/524493</a>"
"524252","Rivitalo","apartment",4,131973.63,137000,100.5,100.5,1363.18407960199,"Hämeenlinna","Hämeenlinna","Loimalahti","13500",1,38,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/524252'>https://op-koti.fi/kohde/524252</a>"
"524228","Rivitalo","apartment",2,79000,79000,62,62,1274.1935483871,"Iisalmi","Iisalmi","Lintukylä","74120",1,39,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524228'>https://op-koti.fi/kohde/524228</a>"
"524208","Kerrostalo","apartment",1,69000,69000,33.5,33.5,2059.70149253731,"Hämeenlinna","Hämeenlinna","Keskusta","13100",1,38,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524208'>https://op-koti.fi/kohde/524208</a>"
"523117","Kerrostalo","apartment",1,131000,159000,25,25,6360,"Helsinki","Länsi-Helsinki","Kaarela","00420",3,60,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523117'>https://op-koti.fi/kohde/523117</a>"
"516479","Omakotitalo","apartment",4,49000,49000,80,90,544.444444444444,"Salo","Salo","Perniö","25500",0,72,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/516479'>https://op-koti.fi/kohde/516479</a>"
"518629","Kerrostalo","apartment",1,79000,79000,32.5,32.5,2430.76923076923,"Hyvinkää","Hyvinkää","Vieremä","05900",1,39,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/518629'>https://op-koti.fi/kohde/518629</a>"
"524169","Omakotitalo","apartment",3,145000,145000,80,100,1450,"Kouvola","Kouvola","Ummeljoki","46810",0,102,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524169'>https://op-koti.fi/kohde/524169</a>"
"524608","Kerrostalo","apartment",3,70000,70000,75,75,933.333333333333,"Laitila","Laitila","Keskusta","23800",2,34,0,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/524608'>https://op-koti.fi/kohde/524608</a>"
"523421","Omakotitalo","apartment",3,189000,189000,100,160,1181.25,"Turku","Turku","Pääskyvuori","20610",0,70,0,1,0,0,0,1,"<a href='https://op-koti.fi/kohde/523421'>https://op-koti.fi/kohde/523421</a>"
"524420","Kerrostalo","apartment",3,175000,175000,58.5,58.5,2991.45299145299,"Järvenpää","Järvenpää","Pajala","04410",2,3,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524420'>https://op-koti.fi/kohde/524420</a>"
"523746","Kerrostalo","apartment",2,31864.12,38000,53,53,716.981132075472,"Lahti","Lahti","Mukkula","15240",1,55,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/523746'>https://op-koti.fi/kohde/523746</a>"
"523694","Omakotitalo","apartment",4,198000,198000,123,137,1445.25547445255,"Kouvola","Kouvola","Vatajanpuisto","45100",0,16,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523694'>https://op-koti.fi/kohde/523694</a>"
"521353","Rivitalo","apartment",2,70000,70000,61,61,1147.54098360656,"Tammela","Tammela","Keskusta","31300",1,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/521353'>https://op-koti.fi/kohde/521353</a>"
"514109","Omakotitalo","apartment",4,360000,360000,120,120,3000,"Mikkeli","Mikkeli","Ristiina","52300",0,126,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/514109'>https://op-koti.fi/kohde/514109</a>"
"523485","Kerrostalo","apartment",2,245000,245000,44.5,44.5,5505.61797752809,"Helsinki","Länsi-Helsinki","Pitäjänmäki","00380",4,21,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523485'>https://op-koti.fi/kohde/523485</a>"
"696377","Kerrostalo","apartment",2,53139.72,65000,65,65,1000,"Kemi","Kemi","Sauvosaari","94100",4,59,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/696377'>https://op-koti.fi/kohde/696377</a>"
"517570","Omakotitalo","apartment",4,185000,185000,103,157,1178.34394904459,"Valkeakoski","Valkeakoski","Eerola","37630",0,40,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/517570'>https://op-koti.fi/kohde/517570</a>"
"674441","Kerrostalo","apartment",3,39564.26,59500,76.5,76.5,777.777777777778,"Riihimäki","Riihimäki","Peltosaari","11130",4,50,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/674441'>https://op-koti.fi/kohde/674441</a>"
"524372","Kerrostalo","apartment",2,27405.19,27500,51,51,539.21568627451,"Kouvola","Kouvola","Eskolanmäki","45150",1,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524372'>https://op-koti.fi/kohde/524372</a>"
"523972","Omakotitalo","apartment",7,198000,198000,218,218,908.256880733945,"Kemiönsaari","Kemiönsaari","Tjuda","25700",0,9,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523972'>https://op-koti.fi/kohde/523972</a>"
"524365","Omakotitalo","apartment",5,139000,139000,120,154.5,899.676375404531,"Salo","Salo","Närvelä","24130",0,58,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524365'>https://op-koti.fi/kohde/524365</a>"
"524586","Rivitalo","apartment",3,85000,85000,79,79,1075.94936708861,"Rauma","Rauma","Kourujärvi","26660",1,47,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524586'>https://op-koti.fi/kohde/524586</a>"
"524616","Kerrostalo","apartment",2,51712.35,139000,44,44,3159.09090909091,"Rauma","Rauma","Pyynpää","26100",3,4,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524616'>https://op-koti.fi/kohde/524616</a>"
"524231","Kerrostalo","apartment",2,37212.16,45000,58,58,775.862068965517,"Lahti","Lahti","Myllypohja","15300",3,45,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524231'>https://op-koti.fi/kohde/524231</a>"
"523493","Kerrostalo","apartment",3,73364.99,89000,69.5,69.5,1280.57553956835,"Oulu","Oulu","Välivainio","90530",3,57,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523493'>https://op-koti.fi/kohde/523493</a>"
"523679","Paritalo","apartment",3,296899.81,298000,98,98,3040.81632653061,"Tampere","Etelä","Hirvikallio","33710",1,11,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523679'>https://op-koti.fi/kohde/523679</a>"
"523908","Omakotitalo","newHousing",5,279000,279000,121,121,2305.78512396694,"Lieto","Lieto","Asemanseutu","21360",0,0,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523908'>https://op-koti.fi/kohde/523908</a>"
"523367","Omakotitalo","apartment",5,295000,295000,145,145,2034.48275862069,"Vaasa","Vaasa","Teeriniemi","65320",0,11,0,1,0,0,1,0,"<a href='https://op-koti.fi/kohde/523367'>https://op-koti.fi/kohde/523367</a>"
"524390","Rivitalo","apartment",3,299000,299000,82,82,3646.34146341463,"Vantaa","Itä-Vantaa","Pakkala","01510",1,22,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524390'>https://op-koti.fi/kohde/524390</a>"
"524268","Kerrostalo","apartment",2,23038.89,25000,60.5,60.5,413.223140495868,"Kemi","Kemi","Sauvosaari","94700",1,45,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524268'>https://op-koti.fi/kohde/524268</a>"
"524408","Kerrostalo","apartment",2,69000,69000,60,60,1150,"Seinäjoki","Seinäjoki","Törnävä","60100",3,55,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524408'>https://op-koti.fi/kohde/524408</a>"
"523902","Kerrostalo","apartment",2,179000,179000,51,51,3509.80392156863,"Kuopio","Kuopio","Keskusta","70100",1,22,1,1,1,0,0,0,"<a href='https://op-koti.fi/kohde/523902'>https://op-koti.fi/kohde/523902</a>"
"523934","Kerrostalo","apartment",3,87709.39,95000,76,76,1250,"Seinäjoki","Seinäjoki","Huhtala","60220",2,48,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523934'>https://op-koti.fi/kohde/523934</a>"
"524250","Kerrostalo","apartment",2,89000,89000,44,44,2022.72727272727,"Kuopio","Kuopio","Keskusta","70100",2,63,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524250'>https://op-koti.fi/kohde/524250</a>"
"524284","Kerrostalo","apartment",2,63000,63000,58,58,1086.20689655172,"Kemiönsaari","Kemiönsaari","Dragsfjärd","25870",0,42,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524284'>https://op-koti.fi/kohde/524284</a>"
"523965","Rivitalo","apartment",4,120000,120000,100,100,1200,"Lappeenranta","Lappeenranta","Voisalmi","53920",1,50,0,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523965'>https://op-koti.fi/kohde/523965</a>"
"524065","Rivitalo","apartment",1,124469.64,132000,36,36,3666.66666666667,"Järvenpää","Järvenpää","Loutti","04400",1,37,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524065'>https://op-koti.fi/kohde/524065</a>"
"524588","Omakotitalo","apartment",4,260000,260000,136,159,1635.22012578616,"Jokioinen","Jokioinen","Keskusta","31600",0,14,0,0,0,0,1,0,"<a href='https://op-koti.fi/kohde/524588'>https://op-koti.fi/kohde/524588</a>"
"524410","Omakotitalo","apartment",6,365000,365000,120,256,1425.78125,"Nurmijärvi","Nurmijärvi","Kirkonkylä","01900",0,37,0,1,0,1,0,1,"<a href='https://op-koti.fi/kohde/524410'>https://op-koti.fi/kohde/524410</a>"
"524280","Kerrostalo","apartment",2,99308.67,212000,43,43,4930.23255813954,"Turku","Turku","Keskusta","20100",3,9,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524280'>https://op-koti.fi/kohde/524280</a>"
"524122","Omakotitalo","apartment",5,324500,324500,137,153,2120.91503267974,"Lahti","Lahti","Villähde","15540",0,8,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524122'>https://op-koti.fi/kohde/524122</a>"
"523968","Rivitalo","apartment",1,78000,78000,30,30,2600,"Seinäjoki","Seinäjoki","Kärki","60200",0,18,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/523968'>https://op-koti.fi/kohde/523968</a>"
"523940","Kerrostalo","apartment",2,59000,59000,58.5,58.5,1008.54700854701,"Seinäjoki","Seinäjoki","Kasperi","60100",3,44,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/523940'>https://op-koti.fi/kohde/523940</a>"
"517362","Kerrostalo","apartment",2,26000,26000,59,59,440.677966101695,"Pieksämäki","Pieksämäki","Tahiniemi","76100",1,46,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517362'>https://op-koti.fi/kohde/517362</a>"
"500255","Rivitalo","apartment",2,39000,39000,61,61,639.344262295082,"Siikainen","Siikainen","Kirkonkylä","29810",0,41,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/500255'>https://op-koti.fi/kohde/500255</a>"
"524368","Kerrostalo","apartment",2,83717.16,109000,35,35,3114.28571428571,"Jyväskylä","Jyväskylä","Älylä","40100",4,64,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/524368'>https://op-koti.fi/kohde/524368</a>"
"524260","Paritalo","apartment",3,164000,164000,85.5,85.5,1918.12865497076,"Joensuu","Joensuu","Niittylahti","82220",0,7,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524260'>https://op-koti.fi/kohde/524260</a>"
"524515","Kerrostalo","apartment",2,279000,279000,56,56,4982.14285714286,"Helsinki","Itä-Helsinki","Vuosaari","00990",1,19,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524515'>https://op-koti.fi/kohde/524515</a>"
"524154","Kerrostalo","apartment",2,115341.45,118500,49.5,49.5,2393.93939393939,"Oulu","Oulu","Keskusta","90100",3,63,1,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524154'>https://op-koti.fi/kohde/524154</a>"
"524468","Rivitalo","apartment",4,205000,205000,84.5,84.5,2426.03550295858,"Hyvinkää","Hyvinkää","Nummenkärki","05840",1,17,0,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524468'>https://op-koti.fi/kohde/524468</a>"
"524125","Kerrostalo","apartment",2,54809.03,60000,53,53,1132.07547169811,"Valkeakoski","Valkeakoski","Keskusta","37600",3,58,0,0,1,0,0,0,"<a href='https://op-koti.fi/kohde/524125'>https://op-koti.fi/kohde/524125</a>"
"518278","Omakotitalo","apartment",13,175000,175000,125,343,510.204081632653,"Lahti","Lahti","Kilpiäinen","15240",0,57,0,1,0,1,0,0,"<a href='https://op-koti.fi/kohde/518278'>https://op-koti.fi/kohde/518278</a>"
"517472","Omakotitalo","apartment",3,13000,13000,64,64,203.125,"Imatra","Imatra","Mehiläismäki","55100",0,93,1,0,0,0,0,0,"<a href='https://op-koti.fi/kohde/517472'>https://op-koti.fi/kohde/517472</a>"
"524520","Omakotitalo","apartment",3,224000,224000,69,69,3246.3768115942,"Tampere","Etelä","Viinikka","33100",0,102,1,1,0,0,0,0,"<a href='https://op-koti.fi/kohde/524520'>https://op-koti.fi/kohde/524520</a>"
