id,listingType,floor,numberOfRooms,price,debtFreePrice,city,region,district,postalCode,livingArea,totalArea,buildingAge,centrum,hasSauna,hasBalcony,hasParking,hasWalkInCloset,hasStorageRoom
502539,Paritalo,0,5,529000.0,529000.0,Helsinki,Pohjois-Helsinki,Ala-Tikkurila,00750,123.5,123.5,2.0,0,1,0,0,1,1
502925,Kerrostalo,5,3,68401.7,76000.0,Rauma,Rauma,Sampaanala,26820,76.0,76.0,47.0,0,0,0,0,0,0
502613,Rivitalo,1,3,61525.0,72000.0,Salo,Salo,Kiikala,25390,85.0,85.0,38.0,0,1,0,0,1,0
695724,Omakotitalo,0,2,45000.0,45000.0,Pieksämäki,Pieksämäki,Keskusta,76100,65.0,72.0,43.0,1,1,0,0,0,0
502096,Omakotitalo,0,4,169000.0,169000.0,Nousiainen,Nousiainen,Vuorenpää,21270,119.0,156.0,44.0,0,1,0,1,0,0
502025,Kerrostalo,0,3,40146.82,43900.0,Joutsa,Joutsa,Joutsa,19650,73.0,73.0,46.0,0,0,0,0,0,0
501828,Kerrostalo,4,3,48648.78,49000.0,Kuopio,Kuopio,Saarijärvi A,70500,78.5,78.5,50.0,0,1,0,0,0,0
503047,Omakotitalo,0,5,129000.0,129000.0,Laitila,Laitila,Kaivola,23800,150.0,207.0,45.0,0,0,0,0,0,0
502762,Kerrostalo,3,3,74000.0,74000.0,Seinäjoki,Seinäjoki,Kasperi,60150,73.5,73.5,43.0,0,0,0,0,0,0
502408,Kerrostalo,1,2,134000.0,134000.0,Iisalmi,Iisalmi,keskusta,74100,56.0,56.0,32.0,1,1,0,0,0,0
695945,Rivitalo,1,5,155000.0,155000.0,Kajaani,Kajaani,Karolineburg,87200,130.0,130.0,43.0,0,1,0,0,0,0
695936,Kerrostalo,4,2,69925.08,79000.0,Kajaani,Kajaani,Keskusta,87100,54.0,54.0,53.0,1,0,0,0,0,0
694032,Kerrostalo,2,3,69900.0,69900.0,Pori,Pori,Käppärä,28120,75.0,75.0,55.0,0,0,1,0,0,0
502810,Omakotitalo,0,5,245000.0,245000.0,Haapavesi,Haapavesi,Humaloja,86600,142.5,142.5,3.0,0,1,0,0,0,0
502434,Omakotitalo,0,3,149000.0,149000.0,Pori,Pori,Kyläsaari,28760,100.0,200.0,33.0,0,1,0,0,0,0
677889,Rivitalo,1,1,44150.71,49500.0,Keminmaa,Keminmaa,Keminmaa,94400,65.5,65.5,48.0,0,1,0,0,0,0
502673,Kerrostalo,3,2,25004.68,28000.0,Kemi,Kemi,Sauvosaari,94100,39.5,39.5,50.0,1,0,0,0,0,0
502671,Kerrostalo,3,1,34000.0,34000.0,Kemi,Kemi,Sauvosaari,94100,35.0,35.0,52.0,1,0,0,0,0,0
502666,Kerrostalo,3,2,42000.0,42000.0,Kemi,Kemi,Sauvosaari,94100,44.0,44.0,61.0,1,0,1,0,0,0
502249,Luhtitalo,0,2,63000.0,63000.0,Pöytyä,Pöytyä,Yläne,21900,58.5,58.5,30.0,0,1,0,0,0,0
502655,Kerrostalo,1,2,81144.58,105000.0,Tammela,Tammela,Keskusta,31300,41.0,41.0,8.0,0,1,0,0,0,0
502964,Paritalo,0,3,118000.0,118000.0,Salo,Salo,Tupuri,24280,80.0,80.0,29.0,0,1,0,0,0,0
502449,Kerrostalo,5,4,179000.0,179000.0,Helsinki,Itä-Helsinki,Mellunmäki,00970,96.0,96.0,49.0,0,1,0,0,0,0
502321,Kerrostalo,2,2,82000.0,82000.0,Varkaus,Varkaus,Taulumäki,78200,62.0,62.0,23.0,0,1,0,0,0,0
502450,Rivitalo,1,3,65508.35,72000.0,Hausjärvi,Hausjärvi,Oitti,12100,74.5,74.5,47.0,1,0,0,0,0,0
502948,Kerrostalo,2,3,106500.0,106500.0,Sotkamo,Sotkamo,Keskusta,88600,73.0,73.0,57.0,0,0,0,0,0,0
502939,Kerrostalo,3,2,44500.0,44500.0,Jyväskylä,Jyväskylä,Korpilahti,41800,65.0,65.0,48.0,0,0,0,0,0,0
502571,Kerrostalo,1,2,47568.79,52000.0,Lapinlahti,Lapinlahti,keskusta,73100,54.5,54.5,26.0,1,1,0,0,0,0
686445,Kerrostalo,1,3,199000.0,199000.0,Seinäjoki,Seinäjoki,Keskusta,60100,81.0,81.0,6.0,1,1,0,0,0,0
502175,Omakotitalo,0,7,489000.0,489000.0,Nokia,Nokia,Tervasuo,37120,236.0,311.0,15.0,0,1,0,0,0,0
502129,Kerrostalo,2,3,48000.0,48000.0,Iisalmi,Iisalmi,Savipelto,74120,77.5,77.5,44.0,0,0,0,0,0,0
502007,Rivitalo,0,1,24570.27,28000.0,Pori,Pori,6.osa/Päärnäinen,28120,30.0,30.0,92.0,0,0,0,0,0,0
685061,Kerrostalo,1,3,134500.0,134500.0,Jyväskylä,Jyväskylä,Väinölä,40420,73.0,73.0,28.0,0,1,0,0,1,0
502874,Paritalo,0,3,165000.0,165000.0,Pori,Pori,Uusikoivisto,28130,93.0,133.0,72.0,0,1,0,0,1,0
694988,Kerrostalo,2,2,135000.0,135000.0,Helsinki,Itä-Helsinki,Vuosaari,00960,51.0,51.0,56.0,0,0,1,0,0,0
502116,Omakotitalo,0,3,149000.0,149000.0,Jyväskylä,Jyväskylä,Tikkakoski,41160,85.0,85.0,73.0,0,1,0,0,0,0
686613,Omakotitalo,0,6,385000.0,385000.0,Lahti,Lahti,Pyhäntaka,15460,295.0,303.0,35.0,0,0,0,0,0,1
502887,Kerrostalo,2,1,25000.0,25000.0,Orivesi,Orivesi,Asemanseutu,35100,30.5,30.5,51.0,1,0,0,0,0,0
502060,Kerrostalo,2,2,65000.0,65000.0,Savonlinna,Savonlinna,Miekkoniemi,57200,66.0,66.0,37.0,0,1,0,0,0,0
696096,Kerrostalo,3,2,23596.6,24000.0,Kotka,Kotka,Karhuvuori,48350,57.0,57.0,49.0,0,0,1,0,0,0
502353,Kerrostalo,2,4,115000.0,115000.0,Nokia,Nokia,Myllyhaka,37100,87.5,87.5,42.0,1,0,1,0,0,0
686675,Kerrostalo,1,2,119000.0,119000.0,Kemi,Kemi,Sauvosaari,94100,61.0,61.0,16.0,1,1,0,0,0,0
501782,Kerrostalo,4,2,52518.02,59000.0,Forssa,Forssa,Keskusta,30100,37.0,37.0,31.0,1,0,0,0,0,0
502846,Kerrostalo,2,2,33948.56,39000.0,Pori,Pori,Tiilinummi,28120,45.5,45.5,59.0,0,0,1,0,0,0
502759,Omakotitalo,0,4,59500.0,59500.0,Virrat,Virrat,Tapiola,34800,110.0,118.0,67.0,0,0,0,0,0,0
686139,Omakotitalo,0,5,116000.0,116000.0,Kotka,Kotka,Aittakorpi,48400,126.0,160.0,53.0,0,1,0,1,0,1
502603,Omakotitalo,0,4,118000.0,118000.0,Pori,Pori,Vanhakoivisto,28360,110.0,139.0,53.0,0,1,0,0,1,0
694084,Omakotitalo,0,4,59000.0,59000.0,Jämsä,Jämsä,Kaipola,42220,80.0,80.0,64.0,0,1,0,1,0,0
502718,Omakotitalo,0,4,237000.0,237000.0,Tampere,Länsi,Ryydynpohja,33400,158.0,246.0,58.0,0,1,1,0,1,0
696150,Kerrostalo,0,2,63157.42,69500.0,Iisalmi,Iisalmi,keskusta,74100,50.0,50.0,39.0,1,1,0,0,0,0
502438,Rivitalo,1,3,58000.0,58000.0,Kouvola,Kouvola,Myllykoski,46800,80.5,80.5,45.0,0,1,0,0,1,0
502339,Kerrostalo,3,2,84975.53,92000.0,Raasepori,Raasepori,Tammisaari,10600,60.0,60.0,52.0,0,0,0,0,0,0
686082,Rivitalo,0,2,67000.0,67000.0,Somero,Somero,Jaatila,31400,60.5,60.5,34.0,0,1,0,0,0,0
502807,Omakotitalo,0,4,129000.0,129000.0,Haapavesi,Haapavesi,Keskusta,86600,106.0,129.0,49.0,0,1,0,0,0,0
610738,Kerrostalo,4,2,94306.65,95000.0,Hämeenlinna,Hämeenlinna,Keinusaari,13200,48.0,48.0,59.0,0,0,0,0,0,0
677806,Rivitalo,1,2,59000.0,64635.42,Pöytyä,Pöytyä,Uusikartano,21930,60.0,60.0,35.0,0,1,0,0,1,0
502789,Omakotitalo,0,4,98000.0,98000.0,Haapavesi,Haapavesi,Kytökylä,86650,126.0,126.0,121.0,0,1,0,0,0,0
502160,Kerrostalo,2,2,74574.93,79000.0,Joensuu,Joensuu,Rantakylä,80160,59.0,59.0,51.0,0,0,0,0,0,0
502322,Kerrostalo,1,2,30679.86,36000.0,Forssa,Forssa,Haudankorva,30300,60.0,60.0,52.0,0,0,0,0,0,0
502665,Kerrostalo,1,1,29000.0,29000.0,Kemi,Kemi,Sauvosaari,94100,35.0,35.0,46.0,1,0,0,0,0,0
502269,Omakotitalo,0,3,89000.0,89000.0,Salo,Salo,Perniö,25500,73.5,142.2,59.0,0,1,0,0,0,0
694242,Kerrostalo,4,2,102000.0,102000.0,Jämsä,Jämsä,Keskusta,42100,48.0,48.0,19.0,1,1,0,0,0,0
669495,Kerrostalo,1,4,65442.58,69000.0,Raasepori,Raasepori,Karjaa,10300,91.0,91.0,48.0,0,0,0,0,0,0
677725,Kerrostalo,0,1,32828.79,34000.0,Nakkila,Nakkila,Keskusta,29250,30.0,30.0,47.0,0,0,0,0,0,0
677723,Kerrostalo,0,1,28000.0,28000.0,Nakkila,Nakkila,Anola,29250,30.0,30.0,47.0,0,0,0,0,0,0
677724,Kerrostalo,0,1,32828.79,34000.0,Nakkila,Nakkila,Keskusta,29250,30.0,30.0,47.0,0,0,0,0,0,0
502023,Kerrostalo,3,3,129000.0,129000.0,Raasepori,Raasepori,Karjaa,10300,74.5,74.5,48.0,0,0,0,0,0,0
502685,Rivitalo,1,2,39800.0,39800.0,Varkaus,Varkaus,Kaura-aho,78870,60.5,60.5,39.0,0,1,0,0,0,0
502460,Rivitalo,0,2,54000.0,54000.0,Nakkila,Nakkila,Keskusta,29250,63.5,63.5,44.0,0,1,0,0,0,0
502401,Omakotitalo,0,4,78000.0,78000.0,Kouvola,Kouvola,Tornionmäki,45200,99.0,152.0,58.0,0,1,0,1,1,0
501360,Kerrostalo,7,2,317000.0,317000.0,Kuopio,Kuopio,Keskusta,70100,56.5,56.5,2.0,1,1,0,0,0,0
694231,Omakotitalo,0,4,22000.0,22000.0,Kemi,Kemi,Ritikka,94700,85.0,94.2,58.0,0,1,0,0,0,0
694447,Kerrostalo,2,2,52000.0,52000.0,Luumäki,Luumäki,Taavetti,54500,65.5,65.5,30.0,0,1,0,0,0,0
686607,Kerrostalo,2,2,85000.0,85000.0,Hämeenlinna,Hämeenlinna,Hätilä,13210,56.0,56.0,41.0,0,0,1,0,1,0
502535,Kerrostalo,5,2,119000.0,119000.0,Pori,Pori,Keskusta,28100,51.0,51.0,46.0,1,0,0,0,0,0
502608,Kerrostalo,3,2,22000.0,22000.0,Kemi,Kemi,Takajärvi,94700,60.5,60.5,50.0,0,0,0,0,0,0
687515,Kerrostalo,4,2,129000.0,129000.0,Tornio,Tornio,Keskusta,95400,55.5,55.5,21.0,0,1,0,0,0,0
501366,Omakotitalo,0,3,135000.0,135000.0,Kuusamo,Kuusamo,Kirkonkylä,93800,97.0,188.5,29.0,0,1,0,0,0,0
687075,Omakotitalo,0,4,86000.0,86000.0,Rauma,Rauma,Paroalho,26660,98.5,188.5,59.0,0,0,0,0,0,0
694842,Omakotitalo,0,3,199000.0,199000.0,Turku,Pohjoisosa,Kärsämäki,20360,95.0,95.0,64.0,0,1,0,0,0,0
502170,Omakotitalo,0,2,45000.0,45000.0,Nurmes,Nurmes,Salmenkylä,75500,60.0,60.0,70.0,0,1,0,0,0,0
501088,Omakotitalo,0,4,129000.0,129000.0,Nurmes,Nurmes,Nurmeskylä,75500,90.2,113.3,41.0,0,1,0,0,0,0
502307,Paritalo,1,3,115000.0,115000.0,Hamina,Hamina,Tallinmäki,49400,75.0,75.0,29.0,0,1,0,0,1,0
500590,Omakotitalo,0,4,54800.0,54800.0,Pori,Pori,Kaanaa,28840,100.0,125.0,58.0,0,1,0,0,0,0
501019,Rivitalo,0,4,242000.0,242000.0,Nurmijärvi,Nurmijärvi,Klaukkala,01840,100.0,100.0,16.0,0,1,0,0,0,0
694274,Kerrostalo,5,4,415000.0,415000.0,Lahti,Lahti,Keskusta,15110,184.0,184.0,84.0,0,0,0,0,0,0
686672,Omakotitalo,0,7,249000.0,249000.0,Porvoo,Porvoo,Vanhamoisio,06500,250.0,550.0,74.0,0,0,0,0,0,0
501929,Kerrostalo,2,3,106000.0,106000.0,Tampere,Länsi,Kohmankaari,33310,65.5,65.5,54.0,0,0,1,0,0,0
502208,Kerrostalo,4,1,71829.66,89000.0,Jyväskylä,Jyväskylä,Mäki-Matti,40700,27.5,27.5,66.0,0,0,0,0,0,0
502631,Omakotitalo,0,7,179000.0,179000.0,Kemiönsaari,Kemiönsaari,Wreta,25710,210.0,280.0,83.0,0,1,1,0,0,0
501832,Kerrostalo,2,3,66917.03,69000.0,Kuopio,Kuopio,Haapaniemi,70620,59.0,59.0,60.0,0,0,0,0,0,0
502083,Omakotitalo,0,5,259000.0,259000.0,Sastamala,Sastamala,Lousaja,38210,177.5,211.0,30.0,0,1,0,0,0,0
501903,Kerrostalo,2,1,258000.0,258000.0,Helsinki,Itä-Helsinki,Aurinkolahti,00990,45.5,45.5,17.0,0,0,0,0,0,0
694413,Omakotitalo,0,4,115000.0,115000.0,Seinäjoki,Seinäjoki,Uppa,60100,87.0,127.0,75.0,1,0,0,0,0,0
502123,Paritalo,1,4,89000.0,89000.0,Siilinjärvi,Siilinjärvi,Pöljä,71820,144.0,144.0,45.0,0,1,0,0,1,0
501723,Kerrostalo,3,3,125129.13,129000.0,Kuopio,Kuopio,Puijonlaakso,70200,76.5,76.5,56.0,0,0,0,0,0,0
502218,Paritalo,0,3,168000.0,168000.0,Vihti,Vihti,Vihti kk,03400,75.5,75.5,31.0,0,1,0,0,0,0
502424,Paritalo,0,3,148000.0,148000.0,Kalajoki,Kalajoki,Kalajoen keskusta,85100,95.0,110.0,11.0,1,1,0,0,0,0
501980,Rivitalo,1,5,144000.0,144000.0,Pieksämäki,Pieksämäki,Keskusta,76100,128.0,128.0,44.0,1,1,0,1,0,1
501924,Kerrostalo,1,2,142229.27,149000.0,Jyväskylä,Jyväskylä,Keskusta,40100,49.5,49.5,16.0,1,1,0,0,0,0
502570,Omakotitalo,0,5,87000.0,87000.0,Mynämäki,Mynämäki,Valpperi,23100,120.0,189.0,45.0,1,1,0,0,1,0
502558,Kerrostalo,1,1,72103.57,79000.0,Tuusula,Tuusula,Mattila,04340,33.5,33.5,48.0,0,0,0,0,0,0
502464,Kerrostalo,1,3,37887.38,114000.0,Jyväskylä,Jyväskylä,Kekkola,40520,76.0,76.0,25.0,0,1,0,0,0,0
501884,Kerrostalo,5,2,129000.0,129000.0,Jyväskylä,Jyväskylä,Seppälä,40320,40.0,40.0,7.0,0,1,0,0,0,0
695665,Kerrostalo,1,2,19500.0,19500.0,Pieksämäki,Pieksämäki,Keskusta,76100,60.0,60.0,55.0,1,0,0,0,0,0
502588,Rivitalo,0,4,119000.0,119000.0,Harjavalta,Harjavalta,Pitkäpäälä,29200,126.0,126.0,36.0,0,1,0,0,0,0
502193,Rivitalo,1,4,191059.08,192000.0,Kangasala,Kangasala,Ruutana,36110,88.0,88.0,30.0,0,1,0,0,1,1
502281,Kerrostalo,4,1,34000.0,34000.0,Lahti,Lahti,Kivimaa,15210,32.0,32.0,54.0,0,0,0,0,0,0
502469,Kerrostalo,3,1,36667.77,37000.0,Asikkala,Asikkala,Asikkala,17200,32.5,32.5,47.0,0,0,1,0,0,0
502181,Luhtitalo,1,3,59762.01,62000.0,Pieksämäki,Pieksämäki,Länsirinne,76150,77.0,77.0,44.0,0,0,0,0,0,0
502021,Kerrostalo,1,3,31775.55,35000.0,Pieksämäki,Pieksämäki,Keskusta,76100,73.0,73.0,55.0,1,0,0,0,0,0
502576,Rivitalo,0,3,63000.0,63000.0,Kuhmo,Kuhmo,405 Korpisalmi,88900,93.0,93.0,48.0,0,1,0,0,0,0
502481,Kerrostalo,2,2,59014.71,74000.0,Lahti,Lahti,Kivistönmäki,15210,49.0,49.0,72.0,0,0,1,0,0,0
502260,Omakotitalo,0,6,115000.0,115000.0,Nivala,Nivala,Sarjankylä,85500,104.0,123.0,70.0,0,1,0,0,0,0
502003,Rivitalo,0,3,103687.02,105000.0,Orimattila,Orimattila,Jokela,16300,76.0,79.5,34.0,0,1,0,0,0,0
502140,Kerrostalo,0,2,65000.0,65000.0,Hämeenlinna,Hämeenlinna,Voutila,13500,53.5,53.5,50.0,0,0,0,0,1,0
502227,Omakotitalo,0,5,489000.0,489000.0,Riihimäki,Riihimäki,Koivistonmäki,11100,162.0,422.0,15.0,1,1,0,0,0,0
501595,Omakotitalo,0,5,168000.0,168000.0,Lappeenranta,Lappeenranta,Kourula,53810,115.0,229.5,61.0,0,1,0,0,0,0
500434,Omakotitalo,0,4,305000.0,305000.0,Ruovesi,Ruovesi,Ruhala,34600,100.0,135.0,23.0,0,1,0,0,0,0
501762,Kerrostalo,2,2,79500.0,79500.0,Lappeenranta,Lappeenranta,Keskusta,53600,45.0,45.0,59.0,0,0,0,0,0,0
502520,Kerrostalo,3,2,172000.0,172000.0,Pori,Pori,Keskusta,28100,49.5,49.5,9.0,1,1,0,0,0,0
502070,Omakotitalo,0,4,185000.0,185000.0,Lieksa,Lieksa,Merilä,81700,142.0,205.0,14.0,0,1,0,0,0,0
501917,Rivitalo,1,3,129000.0,129000.0,Kuopio,Kuopio,Kelloniemi,70460,81.0,81.0,42.0,0,1,0,0,0,0
501945,Kerrostalo,2,2,179000.0,179000.0,Turku,Pohjoisosa,Raunistula,20300,63.0,63.0,23.0,0,1,0,0,0,0
685306,Kerrostalo,3,2,76000.0,76000.0,Janakkala,Janakkala,Turenki,14200,51.5,51.5,48.0,0,0,1,0,0,0
502475,Kerrostalo,1,1,46632.59,61000.0,Pori,Pori,Riihiketo,28130,32.0,32.0,62.0,0,0,0,0,0,0
502482,Kerrostalo,2,1,49741.6,65000.0,Pori,Pori,Riihiketo,28130,28.5,28.5,65.0,0,0,0,0,0,0
502490,Kerrostalo,2,2,56628.0,59000.0,Kotka,Kotka,Kotkansaari,48100,51.0,51.0,47.0,1,0,1,0,0,0
501132,Rivitalo,1,4,169000.0,169000.0,Jyväskylä,Jyväskylä,Vaajakoski,40800,110.0,110.0,45.0,0,1,0,1,0,0
502046,Omakotitalo,0,5,198000.0,198000.0,Paimio,Paimio,Kriivari,21530,218.0,246.0,47.0,0,1,0,0,1,0
693516,Rivitalo,1,2,88543.77,89500.0,Jämsä,Jämsä,Ahopelto,42100,56.5,56.5,17.0,1,1,0,1,0,0
502190,Rivitalo,1,3,145000.0,145000.0,Vaasa,Vaasa,Gerby,65280,70.0,70.0,15.0,0,1,0,0,0,0
502294,Paritalo,0,3,149000.0,149000.0,Hyvinkää,Hyvinkää,Paavola,05880,80.0,80.0,45.0,0,1,0,0,0,0
501399,Rivitalo,1,2,55482.08,64000.0,Muurame,Muurame,Kinkomaa,40930,48.0,48.0,48.0,0,0,1,0,0,0
693445,Kerrostalo,3,2,37132.13,67000.0,Janakkala,Janakkala,Turenki,14200,56.5,56.5,54.0,0,0,1,0,0,0
693846,Kerrostalo,4,2,149000.0,149000.0,Tampere,Länsi,Rahola,33300,54.0,54.0,7.0,0,1,0,0,0,0
501839,Omakotitalo,0,4,175000.0,175000.0,Raisio,Raisio,Somersoja,21220,120.0,175.0,71.0,0,1,0,0,0,0
502333,Kerrostalo,1,2,37000.0,37000.0,Pori,Pori,6.osa/Päärnäinen,28120,46.0,46.0,42.0,0,0,0,0,0,0
502040,Omakotitalo,0,5,128000.0,128000.0,Pieksämäki,Pieksämäki,Tahiniemi,76100,116.0,143.5,33.0,1,1,0,0,0,0
693660,Rivitalo,1,3,114762.53,119500.0,Valkeakoski,Valkeakoski,Eerola,37630,76.5,76.5,38.0,0,1,0,0,1,0
502425,Kerrostalo,3,2,179900.0,179900.0,Rauma,Rauma,Pyynpää,26100,56.0,56.0,3.0,1,1,0,0,0,0
502135,Rivitalo,0,2,56000.0,56000.0,Savonlinna,Savonlinna,Miekkoniemi,57200,67.0,67.0,43.0,0,1,0,0,0,0
676944,Rivitalo,0,2,58000.0,59572.45,Kalajoki,Kalajoki,Himanka,68100,62.5,62.5,35.0,1,1,0,0,0,0
502382,Kerrostalo,1,3,45143.62,85000.0,Janakkala,Janakkala,"Turenki, Harjurinne",14200,61.0,61.0,59.0,0,0,1,0,0,0
502309,Kerrostalo,7,3,38790.36,50000.0,Forssa,Forssa,Haudankorva,30300,66.0,66.0,56.0,0,0,0,0,0,0
687269,Kerrostalo,2,3,35847.35,40000.0,Kemi,Kemi,Sauvosaari,94100,80.0,80.0,57.0,1,0,1,0,0,0
693719,Rivitalo,0,2,299000.0,299000.0,Naantali,Naantali,Naantali,21100,54.5,54.5,8.0,1,0,0,0,0,0
502156,Kerrostalo,1,4,145659.52,180000.0,Espoo,Leppävaara,Viherlaakso,02710,90.0,90.0,49.0,0,0,0,0,0,0
502301,Kerrostalo,2,1,82818.55,113500.0,Jyväskylä,Jyväskylä,Mannila,40200,35.5,35.5,10.0,0,1,1,0,0,0
501940,Kerrostalo,1,1,139000.0,139000.0,Tampere,Keskusta,Kaleva,33540,31.0,31.0,9.0,0,0,1,0,0,0
501830,Kerrostalo,3,2,5159.15,9500.0,Lieksa,Lieksa,Mähkö,81720,51.5,51.5,49.0,0,0,0,0,0,0
502125,Kerrostalo,1,2,125000.0,125000.0,Kajaani,Kajaani,Keskusta,87100,47.5,47.5,9.0,1,1,0,0,0,0
501642,Kerrostalo,3,2,45000.0,45000.0,Jyväskylä,Jyväskylä,Myllyjärvi,40640,61.0,61.0,38.0,0,0,0,0,0,0
699782,Kerrostalo,1,1,32686.4,39000.0,Lappeenranta,Lappeenranta,Lauritsala,53300,32.0,32.0,67.0,0,0,0,0,0,0
502345,Rivitalo,0,2,50318.25,53500.0,Mänttä-Vilppula,Mänttä-Vilppula,Vuohimetsä,35800,62.0,62.0,43.0,0,1,0,0,0,0
502035,Kerrostalo,1,3,40000.0,40000.0,Pori,Pori,Väinölä,28330,74.0,74.0,42.0,0,0,0,0,0,0
501778,Omakotitalo,0,5,95000.0,95000.0,Kalajoki,Kalajoki,Himanka keskusta,68100,133.0,170.0,54.0,1,1,0,0,0,0
502148,Rivitalo,1,2,49000.0,49000.0,Orimattila,Orimattila,Jokela,16300,40.5,40.5,35.0,0,1,0,0,0,0
501838,Omakotitalo,0,4,299000.0,299000.0,Loviisa,Loviisa,Torsby,07930,111.0,126.0,15.0,0,1,0,0,1,0
677468,Kerrostalo,1,3,79663.53,99000.0,Jyväskylä,Jyväskylä,Palokka,40270,75.0,75.0,48.0,0,0,1,0,0,0
501815,Kerrostalo,2,3,61074.78,73000.0,Kokkola,Kokkola,Leenala,67200,70.0,70.0,52.0,0,0,0,0,0,0
693045,Kerrostalo,2,2,49500.0,49500.0,Iisalmi,Iisalmi,Kangas,74120,55.0,55.0,46.0,0,0,0,0,0,0
501996,Kerrostalo,4,2,129000.0,129000.0,Pori,Pori,5. osa / Itätulli,28100,50.0,50.0,16.0,1,1,0,0,0,0
502073,Omakotitalo,0,5,152000.0,152000.0,Hanko,Hanko,Hanko pohjoinen,10900,108.0,138.0,58.0,0,1,0,1,0,1
501768,Rivitalo,0,5,174748.14,178000.0,Kangasala,Kangasala,Vatiala,36240,132.5,132.5,62.0,0,1,0,0,0,0
501891,Kerrostalo,2,2,85000.0,85000.0,Savonlinna,Savonlinna,Keskusta,57100,52.0,52.0,39.0,1,0,0,0,0,0
502250,Kerrostalo,0,4,118000.0,118000.0,Hyvinkää,Hyvinkää,Vehkoja,05840,88.5,88.5,40.0,0,0,0,0,0,0
502192,Kerrostalo,3,2,75284.4,78000.0,Seinäjoki,Seinäjoki,Keskusta,60100,57.0,57.0,47.0,1,0,1,0,1,0
501576,Kerrostalo,1,3,35870.23,45000.0,Savonlinna,Savonlinna,Viuhonmäki,57220,86.0,86.0,39.0,0,1,1,0,0,0
694813,Rivitalo,1,4,147000.0,147000.0,Hamina,Hamina,Poitsila,49460,90.0,90.0,15.0,0,1,0,0,0,0
502157,Kerrostalo,3,1,92420.58,98000.0,Vantaa,Itä-Vantaa,Hakunila,01200,34.5,34.5,42.0,0,0,0,0,0,0
693925,Omakotitalo,0,2,79000.0,79000.0,Humppila,Humppila,Huhti,31640,90.0,90.0,81.0,0,1,0,0,0,0
502180,Kerrostalo,3,3,62000.0,62000.0,Raahe,Raahe,Keskusta,92100,75.5,75.5,36.0,1,1,0,0,1,0
501193,Paritalo,0,6,79000.0,79000.0,Pori,Pori,Niittymaa,28580,130.0,145.0,55.0,0,1,0,0,0,0
692060,Omakotitalo,0,3,232000.0,232000.0,Hollola,Hollola,Miekkiö,15700,125.0,170.0,34.0,0,1,0,1,0,0
502217,Kerrostalo,1,4,99813.25,123000.0,Raisio,Raisio,Varppeenseutu,21200,98.5,98.5,46.0,0,0,0,0,1,0
502006,Kerrostalo,3,5,167064.69,209000.0,Espoo,Leppävaara,Viherlaakso,02710,114.5,114.5,49.0,0,0,0,0,0,0
501925,Omakotitalo,0,5,148000.0,148000.0,Kalajoki,Kalajoki,Kalajoen keskusta,85100,110.0,129.0,32.0,1,1,0,0,0,0
501683,Kerrostalo,1,1,89195.0,135000.0,Pori,Pori,5. osa / Itätulli,28100,37.5,37.5,8.0,1,1,1,0,0,0
500520,Kerrostalo,0,1,29420.56,33000.0,Somero,Somero,Joensuu,31400,31.0,31.0,51.0,0,0,0,0,0,0
501809,Paritalo,0,4,217000.0,217000.0,Kokkola,Kokkola,Taularuukki,67100,143.5,151.2,14.0,1,1,0,0,0,0
695649,Rivitalo,1,3,88000.0,104000.0,Pieksämäki,Pieksämäki,Naarajärvi,76850,75.0,75.0,17.0,0,1,0,0,0,0
501905,Omakotitalo,0,3,224000.0,224000.0,Kalajoki,Kalajoki,Hiekkasärkät,85100,127.0,143.0,13.0,1,1,0,0,0,0
502036,Rivitalo,1,2,51712.86,109000.0,Jokioinen,Jokioinen,Pellilä,31600,55.0,55.0,10.0,0,1,0,0,0,0
502002,Kerrostalo,3,3,150940.31,175000.0,Kangasala,Kangasala,Keskusta,36200,73.0,73.0,32.0,0,1,0,0,0,0
684162,Kerrostalo,3,3,79000.0,79000.0,Akaa,Akaa,Viiala / Keskusta,37830,95.0,95.0,53.0,0,1,1,0,1,0
500695,Kerrostalo,6,2,134128.14,135000.0,Kuopio,Kuopio,Keskusta,70100,50.0,50.0,64.0,1,0,0,0,0,0
693667,Omakotitalo,0,4,120000.0,120000.0,Vieremä,Vieremä,keskusta,74200,165.0,174.0,39.0,0,1,0,0,0,0
501653,Kerrostalo,1,3,135000.0,135000.0,Turku,Eteläosa,Uittamo,20880,86.5,86.5,45.0,0,0,0,0,0,0
501744,Rivitalo,0,3,75306.0,131000.0,Kouvola,Kouvola,Nappa (Koria),45610,70.0,70.0,15.0,0,1,0,0,1,1
501788,Kerrostalo,1,3,46408.59,55000.0,Lahti,Lahti,Metsäkangas,15830,76.0,76.0,48.0,0,0,1,0,1,0
693727,Kerrostalo,3,2,119000.0,119000.0,Jyväskylä,Jyväskylä,Keskusta,40100,55.0,55.0,78.0,1,0,0,0,0,0
502075,Omakotitalo,0,3,259000.0,259000.0,Rauma,Rauma,Tuomoniemi,26200,136.0,156.0,21.0,0,1,0,0,0,0
501840,Kerrostalo,2,3,68000.0,68000.0,Salo,Salo,Halikko,24800,76.0,76.0,44.0,0,0,0,0,0,0
502088,Rivitalo,1,3,31325.07,35000.0,Kemi,Kemi,Syväkangas,94700,82.0,82.0,52.0,0,0,0,0,0,0
